Source IP,Attack Type,Attack Severity,Data Exfiltrated,Response Action
217.70.147.8,Malware,Low,FALSE,Blocked
208.158.16.11,DDoS,High,FALSE,Eradicated
109.144.76.17,Phishing,Low,TRUE,Eradicated
55.142.76.20,Ransomware,Critical,FALSE,Eradicated
143.165.134.174,Phishing,Low,TRUE,Blocked
65.0.232.127,Phishing,High,FALSE,Eradicated
86.243.102.75,DDoS,Medium,FALSE,Blocked
27.215.140.198,Ransomware,Medium,FALSE,Blocked
128.252.76.232,Insider Threat,Critical,FALSE,Contained
123.252.239.251,Ransomware,Low,FALSE,Contained
52.180.91.192,Ransomware,Medium,FALSE,Blocked
40.126.227.13,Phishing,Critical,FALSE,Recovered
105.245.4.12,Phishing,Critical,FALSE,Contained
26.244.139.249,Phishing,Critical,FALSE,Eradicated
164.197.196.143,Malware,Medium,FALSE,Eradicated
136.49.236.66,Ransomware,Low,FALSE,Contained
33.235.242.58,DDoS,High,FALSE,Blocked
93.74.202.179,Malware,Low,TRUE,Eradicated
206.147.36.99,DDoS,Low,FALSE,Contained
3.252.122.197,Malware,Medium,FALSE,Recovered
109.171.10.45,Malware,Medium,FALSE,Recovered
124.208.181.164,Phishing,Low,FALSE,Recovered
98.184.123.149,Malware,High,FALSE,Blocked
81.89.128.1,DDoS,Critical,FALSE,Eradicated
41.113.218.16,DDoS,Low,FALSE,Recovered
164.250.86.166,Ransomware,Low,FALSE,Blocked
83.8.106.3,Ransomware,Medium,FALSE,Eradicated
69.132.149.150,DDoS,Low,FALSE,Blocked
155.89.50.44,Ransomware,Medium,FALSE,Eradicated
117.132.123.46,Phishing,Medium,FALSE,Contained
47.43.9.34,Malware,Critical,FALSE,Blocked
196.90.17.130,Malware,Medium,FALSE,Eradicated
70.146.55.93,Insider Threat,Critical,FALSE,Eradicated
214.151.155.130,Ransomware,Medium,FALSE,Recovered
145.52.241.60,Malware,High,FALSE,Recovered
125.168.33.184,Ransomware,Critical,FALSE,Blocked
171.78.161.100,Phishing,High,FALSE,Contained
82.132.2.80,Ransomware,Medium,FALSE,Contained
153.11.137.194,DDoS,High,FALSE,Blocked
141.226.5.101,Ransomware,Critical,FALSE,Blocked
77.31.206.28,DDoS,Low,FALSE,Eradicated
39.106.44.138,DDoS,Critical,FALSE,Eradicated
99.244.239.172,Ransomware,Medium,FALSE,Contained
177.125.158.247,Phishing,Low,FALSE,Recovered
6.57.7.89,Phishing,Medium,FALSE,Eradicated
12.191.229.94,Phishing,High,FALSE,Blocked
189.27.71.225,Insider Threat,High,FALSE,Blocked
203.103.68.127,Insider Threat,Medium,FALSE,Blocked
153.35.65.182,Malware,Low,FALSE,Recovered
125.25.136.232,Malware,Critical,FALSE,Eradicated
22.252.116.120,DDoS,Low,FALSE,Blocked
186.35.119.110,DDoS,High,FALSE,Contained
135.80.6.250,Insider Threat,Low,FALSE,Eradicated
70.197.115.109,Ransomware,High,FALSE,Recovered
211.235.52.35,DDoS,Low,FALSE,Contained
65.91.72.45,Ransomware,Low,TRUE,Eradicated
47.29.95.43,DDoS,Medium,FALSE,Blocked
72.116.252.9,DDoS,High,FALSE,Blocked
178.184.120.171,DDoS,Critical,FALSE,Contained
223.83.32.43,Ransomware,High,FALSE,Recovered
70.245.180.199,Insider Threat,Medium,FALSE,Blocked
16.19.135.180,Insider Threat,Critical,FALSE,Recovered
61.235.111.206,Ransomware,High,FALSE,Eradicated
156.177.98.198,Phishing,Critical,FALSE,Eradicated
25.110.154.95,Ransomware,High,FALSE,Contained
53.185.172.40,Insider Threat,High,FALSE,Eradicated
129.217.10.105,Insider Threat,High,FALSE,Blocked
128.99.193.14,Malware,Medium,FALSE,Recovered
106.56.231.47,Insider Threat,Low,FALSE,Contained
182.93.191.116,Malware,Medium,TRUE,Blocked
2.209.86.88,Insider Threat,Medium,FALSE,Blocked
47.143.26.207,DDoS,Low,FALSE,Recovered
178.78.119.233,Insider Threat,High,FALSE,Recovered
218.242.75.59,Insider Threat,High,FALSE,Eradicated
102.235.117.190,Malware,Medium,FALSE,Blocked
121.187.39.95,DDoS,High,FALSE,Eradicated
91.193.100.52,DDoS,Critical,FALSE,Recovered
97.178.176.85,DDoS,Low,FALSE,Recovered
136.43.90.186,DDoS,High,FALSE,Recovered
112.218.19.169,Phishing,Medium,TRUE,Recovered
129.64.1.131,Phishing,Medium,TRUE,Eradicated
174.138.121.61,Malware,Critical,FALSE,Recovered
110.205.123.175,Malware,Medium,FALSE,Recovered
75.93.88.119,Phishing,High,FALSE,Eradicated
61.230.223.78,Phishing,Critical,FALSE,Contained
176.203.198.76,Phishing,Critical,FALSE,Blocked
15.54.70.126,Malware,High,FALSE,Recovered
69.174.145.13,Insider Threat,High,FALSE,Recovered
2.140.118.147,Malware,Low,FALSE,Eradicated
82.204.9.11,Phishing,Medium,FALSE,Contained
114.17.25.223,Phishing,Medium,FALSE,Eradicated
159.43.251.170,Phishing,Low,FALSE,Contained
218.195.221.20,Malware,Low,FALSE,Eradicated
138.77.74.161,Malware,Critical,TRUE,Eradicated
51.181.218.41,DDoS,Medium,FALSE,Contained
154.131.250.73,Ransomware,Low,FALSE,Recovered
223.123.115.97,Malware,Critical,FALSE,Blocked
207.45.11.168,Malware,Critical,FALSE,Recovered
1.106.119.149,Malware,High,FALSE,Eradicated
182.143.79.43,Ransomware,Medium,FALSE,Contained
121.242.0.250,Malware,Medium,FALSE,Contained
12.61.125.0,Phishing,Medium,FALSE,Eradicated
120.182.29.161,Malware,Low,FALSE,Eradicated
45.171.19.75,Insider Threat,Medium,FALSE,Contained
164.202.221.47,Malware,High,FALSE,Blocked
84.192.39.194,Malware,Medium,FALSE,Recovered
126.166.55.183,Ransomware,Low,FALSE,Contained
39.163.39.136,Ransomware,Critical,FALSE,Eradicated
74.197.165.68,Malware,High,FALSE,Blocked
48.82.137.53,Malware,High,FALSE,Blocked
92.166.161.140,Ransomware,Medium,FALSE,Eradicated
145.142.247.208,Phishing,High,FALSE,Eradicated
212.30.96.21,Insider Threat,Critical,FALSE,Blocked
179.187.84.133,Ransomware,Critical,FALSE,Blocked
72.20.200.218,Phishing,Critical,FALSE,Blocked
54.147.82.162,Malware,Low,TRUE,Recovered
155.73.24.164,Phishing,Medium,FALSE,Contained
39.75.67.57,Ransomware,Medium,FALSE,Recovered
168.176.200.161,Ransomware,Critical,FALSE,Blocked
165.57.98.29,DDoS,Medium,FALSE,Contained
92.176.36.142,Malware,High,FALSE,Contained
199.75.101.194,Phishing,Critical,FALSE,Recovered
64.252.82.202,Ransomware,Critical,FALSE,Contained
169.160.216.203,Malware,Critical,TRUE,Blocked
164.15.83.93,Ransomware,Low,FALSE,Recovered
214.138.152.78,DDoS,Critical,FALSE,Blocked
80.178.33.69,Malware,High,FALSE,Contained
134.19.186.1,Malware,High,TRUE,Blocked
85.177.200.33,Malware,Critical,FALSE,Blocked
100.131.131.195,DDoS,Low,FALSE,Contained
81.67.108.26,DDoS,Low,FALSE,Recovered
12.148.217.48,Phishing,Critical,FALSE,Eradicated
54.246.113.103,Phishing,Critical,FALSE,Recovered
190.180.22.20,Phishing,Critical,FALSE,Recovered
209.252.112.7,Phishing,Critical,FALSE,Blocked
152.58.5.66,Insider Threat,Low,FALSE,Recovered
57.125.28.4,Malware,Critical,TRUE,Contained
64.142.45.127,Malware,Low,FALSE,Recovered
187.107.152.61,Ransomware,Medium,FALSE,Contained
65.164.22.167,DDoS,High,FALSE,Recovered
5.103.92.6,Insider Threat,Medium,FALSE,Blocked
202.152.128.17,Malware,Critical,FALSE,Contained
165.225.251.149,DDoS,Medium,FALSE,Contained
54.246.35.0,DDoS,Low,FALSE,Blocked
74.199.7.62,Phishing,Low,FALSE,Contained
47.206.42.51,Malware,Critical,FALSE,Blocked
195.47.100.93,Ransomware,High,FALSE,Contained
167.70.13.182,Malware,High,FALSE,Blocked
103.60.39.114,Insider Threat,Medium,FALSE,Eradicated
31.58.245.169,Insider Threat,Critical,FALSE,Eradicated
115.248.189.181,Malware,Low,FALSE,Contained
89.193.10.220,Insider Threat,Low,FALSE,Eradicated
193.147.174.89,Phishing,High,FALSE,Recovered
80.18.112.166,Malware,Medium,FALSE,Contained
176.157.81.158,Ransomware,Low,FALSE,Contained
131.57.22.5,Insider Threat,Low,FALSE,Blocked
78.52.180.14,Ransomware,Critical,FALSE,Blocked
114.24.51.58,Ransomware,Low,FALSE,Blocked
213.233.78.182,Ransomware,Medium,FALSE,Contained
78.28.8.234,Insider Threat,Low,TRUE,Recovered
104.169.130.234,Malware,Low,TRUE,Contained
208.164.154.128,Phishing,Medium,FALSE,Recovered
130.95.78.52,Malware,High,FALSE,Eradicated
139.15.15.212,Malware,High,FALSE,Contained
216.183.252.14,DDoS,Medium,FALSE,Contained
37.170.201.118,Phishing,Critical,FALSE,Eradicated
140.112.209.10,DDoS,Medium,FALSE,Contained
133.177.187.56,DDoS,Critical,FALSE,Recovered
70.104.37.45,Insider Threat,Critical,TRUE,Recovered
53.197.253.99,Insider Threat,Low,FALSE,Eradicated
135.51.12.230,Ransomware,Critical,FALSE,Contained
188.177.61.86,Malware,Medium,FALSE,Eradicated
223.6.4.88,DDoS,Medium,FALSE,Contained
42.232.101.106,DDoS,Medium,FALSE,Recovered
78.122.244.77,DDoS,Low,FALSE,Blocked
91.108.201.82,Insider Threat,Low,FALSE,Blocked
163.115.4.160,Insider Threat,Critical,FALSE,Contained
152.64.235.38,DDoS,High,FALSE,Blocked
214.20.114.84,DDoS,Critical,FALSE,Blocked
49.19.18.188,DDoS,Low,FALSE,Contained
104.208.82.16,Phishing,Medium,FALSE,Contained
177.151.178.9,Insider Threat,Low,TRUE,Recovered
146.187.175.55,Insider Threat,Critical,FALSE,Recovered
89.96.44.115,Insider Threat,Critical,FALSE,Blocked
196.81.132.99,Insider Threat,Critical,FALSE,Contained
111.92.245.57,Ransomware,Critical,FALSE,Eradicated
172.23.115.34,Malware,Low,FALSE,Eradicated
87.185.118.186,Malware,High,FALSE,Blocked
52.151.179.156,Phishing,Low,FALSE,Eradicated
116.139.197.29,Insider Threat,Low,TRUE,Eradicated
192.99.1.171,DDoS,High,FALSE,Contained
189.31.77.143,DDoS,High,FALSE,Contained
17.218.133.158,DDoS,Critical,FALSE,Contained
122.78.20.116,Ransomware,Critical,FALSE,Eradicated
183.39.243.111,DDoS,Medium,FALSE,Contained
129.30.17.195,DDoS,Medium,FALSE,Eradicated
61.200.122.30,Insider Threat,Critical,FALSE,Recovered
134.141.213.121,DDoS,Critical,FALSE,Recovered
21.159.223.12,DDoS,Medium,FALSE,Recovered
36.137.113.255,Malware,High,FALSE,Recovered
103.135.179.56,DDoS,High,TRUE,Eradicated
194.48.148.146,Phishing,High,FALSE,Recovered
30.245.33.161,DDoS,High,FALSE,Blocked
117.32.52.4,Phishing,Medium,TRUE,Eradicated
112.163.31.47,Malware,Critical,FALSE,Eradicated
49.14.228.54,Ransomware,Low,FALSE,Blocked
91.41.37.56,Ransomware,Low,FALSE,Contained
19.190.160.3,Ransomware,Medium,FALSE,Eradicated
168.150.177.180,Insider Threat,Low,FALSE,Recovered
196.159.138.1,Insider Threat,Low,FALSE,Blocked
41.29.36.100,Malware,Medium,FALSE,Recovered
100.141.226.91,Ransomware,Medium,FALSE,Eradicated
150.244.37.248,Malware,Medium,FALSE,Eradicated
213.228.82.139,Insider Threat,Critical,FALSE,Eradicated
61.151.243.83,Malware,Low,FALSE,Blocked
205.190.32.39,Ransomware,Medium,FALSE,Contained
179.24.136.177,Malware,High,FALSE,Blocked
90.65.55.220,Malware,Low,FALSE,Blocked
197.231.10.130,Phishing,Medium,TRUE,Recovered
54.238.244.81,DDoS,Low,FALSE,Contained
75.69.79.59,Insider Threat,Low,FALSE,Recovered
144.55.180.86,Ransomware,Critical,FALSE,Recovered
48.207.247.214,Phishing,Low,FALSE,Eradicated
91.57.106.83,Phishing,Medium,FALSE,Blocked
102.185.89.253,Insider Threat,Critical,FALSE,Eradicated
63.187.98.44,DDoS,Low,FALSE,Recovered
114.114.65.3,Malware,High,FALSE,Recovered
120.128.130.25,Insider Threat,Critical,FALSE,Eradicated
9.206.187.210,DDoS,High,FALSE,Contained
169.217.101.101,Insider Threat,High,FALSE,Contained
163.113.186.66,Malware,Critical,FALSE,Recovered
8.211.37.31,DDoS,Low,FALSE,Recovered
125.76.91.198,DDoS,High,FALSE,Recovered
116.143.169.21,Malware,High,TRUE,Contained
40.109.39.236,Insider Threat,Critical,FALSE,Blocked
195.129.227.145,Malware,Low,FALSE,Blocked
216.180.54.88,Insider Threat,Medium,FALSE,Eradicated
6.3.25.200,Phishing,Medium,FALSE,Eradicated
108.115.217.148,Ransomware,Low,FALSE,Recovered
210.175.112.201,Insider Threat,Critical,FALSE,Recovered
73.252.141.8,Insider Threat,High,FALSE,Recovered
51.246.193.50,Ransomware,Critical,FALSE,Recovered
20.195.209.177,Malware,Medium,TRUE,Blocked
28.90.102.247,Phishing,Medium,FALSE,Recovered
14.179.116.175,Insider Threat,Critical,TRUE,Recovered
70.186.30.99,DDoS,Low,FALSE,Eradicated
84.61.87.50,Phishing,Critical,FALSE,Eradicated
52.232.198.59,DDoS,Critical,FALSE,Contained
177.16.236.78,DDoS,Low,TRUE,Eradicated
107.140.129.249,Insider Threat,Medium,FALSE,Contained
72.60.177.205,DDoS,High,FALSE,Blocked
107.128.129.218,DDoS,High,FALSE,Blocked
217.194.134.164,Ransomware,High,FALSE,Blocked
210.132.42.87,Ransomware,Low,FALSE,Blocked
78.38.52.93,DDoS,High,TRUE,Recovered
34.203.103.216,Malware,Low,FALSE,Recovered
181.43.126.15,Insider Threat,Critical,TRUE,Contained
42.98.180.212,DDoS,High,FALSE,Recovered
6.39.11.110,DDoS,Critical,FALSE,Eradicated
60.19.92.19,Malware,High,TRUE,Eradicated
216.11.119.108,Insider Threat,Low,FALSE,Contained
74.237.58.39,DDoS,Low,FALSE,Blocked
43.58.183.202,Malware,High,FALSE,Recovered
195.124.170.128,Insider Threat,High,FALSE,Blocked
30.242.135.19,Malware,Medium,FALSE,Blocked
179.112.59.195,Phishing,Low,FALSE,Eradicated
83.5.204.136,DDoS,Critical,FALSE,Eradicated
172.137.228.244,Malware,High,TRUE,Recovered
190.167.225.10,Ransomware,Medium,FALSE,Blocked
144.193.179.252,Malware,Low,FALSE,Recovered
132.206.240.37,Phishing,High,FALSE,Blocked
79.198.136.246,Insider Threat,Medium,FALSE,Contained
59.110.155.223,DDoS,Critical,TRUE,Recovered
73.188.109.12,Phishing,Medium,FALSE,Contained
12.98.7.18,Phishing,High,FALSE,Contained
138.113.204.55,Ransomware,High,FALSE,Blocked
209.251.0.110,Insider Threat,Low,FALSE,Contained
178.22.151.163,Ransomware,Medium,FALSE,Recovered
144.115.47.234,DDoS,Medium,FALSE,Recovered
146.59.176.244,Phishing,Critical,FALSE,Blocked
37.141.29.104,Ransomware,Low,FALSE,Contained
42.172.145.177,Insider Threat,Critical,FALSE,Blocked
30.142.253.252,DDoS,Critical,FALSE,Eradicated
222.26.173.28,Phishing,Low,FALSE,Eradicated
132.37.233.55,Malware,High,FALSE,Blocked
223.42.5.22,Malware,Medium,FALSE,Recovered
111.212.32.112,DDoS,High,FALSE,Eradicated
148.75.91.16,DDoS,Critical,FALSE,Contained
184.29.248.80,Phishing,Low,TRUE,Recovered
218.124.104.74,Phishing,High,FALSE,Blocked
123.96.156.108,Phishing,Medium,FALSE,Contained
216.102.238.36,Insider Threat,Medium,FALSE,Recovered
94.24.244.138,Phishing,Critical,FALSE,Eradicated
50.80.179.251,Insider Threat,Critical,FALSE,Blocked
73.9.41.216,Phishing,Medium,FALSE,Eradicated
121.81.47.124,Ransomware,Low,FALSE,Eradicated
96.235.202.122,Phishing,Critical,FALSE,Eradicated
218.125.36.1,Ransomware,Low,FALSE,Blocked
219.40.238.59,DDoS,Low,FALSE,Recovered
12.158.28.223,DDoS,Critical,FALSE,Contained
29.93.98.179,DDoS,Low,FALSE,Recovered
178.105.74.151,Ransomware,High,FALSE,Contained
166.199.31.149,DDoS,Critical,TRUE,Blocked
135.64.100.215,DDoS,Medium,FALSE,Eradicated
200.225.166.82,Insider Threat,Low,FALSE,Contained
81.78.86.113,Ransomware,Critical,FALSE,Recovered
122.51.187.184,Malware,Medium,FALSE,Recovered
78.229.127.101,Malware,Critical,TRUE,Recovered
71.178.201.174,Phishing,Medium,TRUE,Contained
7.123.137.229,DDoS,High,TRUE,Eradicated
103.219.108.147,DDoS,High,FALSE,Blocked
192.231.117.167,Insider Threat,Critical,FALSE,Eradicated
89.91.205.162,Malware,Medium,TRUE,Contained
217.251.1.154,DDoS,Critical,FALSE,Contained
180.180.71.179,DDoS,Medium,FALSE,Blocked
154.79.52.234,Ransomware,Critical,FALSE,Blocked
28.9.162.157,Phishing,Low,FALSE,Recovered
154.103.142.168,Insider Threat,High,FALSE,Eradicated
6.37.129.101,Ransomware,Critical,FALSE,Eradicated
9.134.254.183,Insider Threat,Medium,FALSE,Recovered
3.90.20.30,Insider Threat,Medium,FALSE,Contained
83.199.7.234,Insider Threat,Critical,FALSE,Recovered
162.67.124.40,DDoS,Critical,FALSE,Eradicated
2.53.171.151,Insider Threat,Medium,FALSE,Recovered
204.3.63.90,Malware,Medium,FALSE,Blocked
96.111.249.62,Insider Threat,High,TRUE,Contained
112.101.72.204,Ransomware,Low,FALSE,Recovered
89.198.213.99,Ransomware,Critical,FALSE,Blocked
116.150.208.51,Malware,High,FALSE,Recovered
77.180.128.21,Insider Threat,Critical,FALSE,Blocked
64.210.172.86,Phishing,High,FALSE,Contained
46.56.185.180,Malware,Low,FALSE,Blocked
215.182.168.79,Ransomware,High,FALSE,Eradicated
132.95.165.62,Phishing,Low,FALSE,Contained
146.111.242.2,Ransomware,Low,FALSE,Blocked
98.6.164.2,DDoS,High,FALSE,Blocked
64.70.213.216,Phishing,Low,FALSE,Blocked
67.29.162.100,Insider Threat,Medium,FALSE,Eradicated
52.209.172.51,Phishing,Medium,FALSE,Blocked
137.135.125.196,Malware,Medium,FALSE,Contained
141.0.251.130,Phishing,Medium,FALSE,Blocked
190.237.136.45,Insider Threat,Low,FALSE,Blocked
157.100.118.199,Insider Threat,Critical,FALSE,Eradicated
211.199.213.0,Ransomware,Critical,FALSE,Blocked
10.101.250.20,Insider Threat,Critical,FALSE,Contained
182.95.6.194,Malware,Low,FALSE,Blocked
39.162.251.211,Insider Threat,High,FALSE,Blocked
106.147.205.107,Malware,Medium,FALSE,Contained
218.254.148.6,DDoS,Low,FALSE,Contained
144.12.224.155,Insider Threat,High,FALSE,Recovered
36.111.230.245,Phishing,Critical,FALSE,Eradicated
202.72.208.184,Phishing,Medium,FALSE,Recovered
56.233.202.143,Malware,Medium,FALSE,Contained
35.139.101.15,DDoS,Critical,FALSE,Eradicated
64.237.98.65,DDoS,Low,FALSE,Contained
132.150.48.176,Ransomware,High,FALSE,Blocked
126.67.71.136,Phishing,High,FALSE,Eradicated
216.133.19.232,Phishing,Low,FALSE,Contained
73.116.87.104,Phishing,Critical,TRUE,Contained
181.241.59.119,Ransomware,Low,TRUE,Eradicated
19.236.153.82,Ransomware,High,FALSE,Eradicated
158.18.72.208,Insider Threat,Low,FALSE,Eradicated
107.5.47.42,Malware,Critical,FALSE,Eradicated
17.191.25.232,Phishing,Low,FALSE,Contained
182.121.158.232,Malware,Low,TRUE,Contained
117.15.186.24,DDoS,High,FALSE,Recovered
117.85.86.73,DDoS,Low,FALSE,Recovered
49.121.125.204,Malware,Medium,FALSE,Contained
72.18.147.7,Malware,Critical,FALSE,Recovered
36.115.158.138,Insider Threat,Low,FALSE,Recovered
178.22.94.216,DDoS,Medium,FALSE,Blocked
78.15.221.173,DDoS,Low,FALSE,Eradicated
20.55.185.150,DDoS,High,FALSE,Blocked
23.103.86.192,DDoS,Low,FALSE,Contained
94.106.132.16,Phishing,Medium,FALSE,Contained
157.41.192.20,Ransomware,Medium,FALSE,Recovered
211.162.30.45,Phishing,Low,FALSE,Eradicated
13.63.126.49,Ransomware,Critical,FALSE,Eradicated
183.110.226.84,Insider Threat,Low,FALSE,Eradicated
64.38.91.51,Insider Threat,High,FALSE,Recovered
158.200.46.30,Ransomware,Medium,FALSE,Contained
219.189.247.214,Ransomware,Low,FALSE,Contained
161.20.161.238,Ransomware,Critical,FALSE,Contained
62.13.193.236,Ransomware,Critical,FALSE,Blocked
97.24.35.207,Insider Threat,Low,TRUE,Recovered
57.62.2.236,Malware,Low,FALSE,Recovered
39.56.237.130,Malware,Critical,FALSE,Contained
21.219.251.108,Ransomware,Critical,FALSE,Blocked
25.7.218.3,Malware,High,FALSE,Recovered
162.166.220.225,Malware,Low,FALSE,Blocked
121.64.63.20,Ransomware,Critical,FALSE,Eradicated
78.214.228.3,Insider Threat,Medium,FALSE,Recovered
159.61.228.104,Ransomware,High,FALSE,Blocked
179.14.172.108,Insider Threat,Medium,FALSE,Recovered
166.79.26.243,DDoS,Low,FALSE,Eradicated
151.9.179.5,Phishing,Medium,FALSE,Eradicated
45.28.136.255,DDoS,High,FALSE,Eradicated
23.107.140.143,DDoS,Medium,TRUE,Contained
121.95.185.23,Phishing,Critical,FALSE,Blocked
14.184.226.58,Phishing,Low,FALSE,Recovered
12.217.189.49,Ransomware,Critical,FALSE,Contained
131.127.49.110,Ransomware,Low,FALSE,Recovered
124.202.5.14,Insider Threat,Critical,FALSE,Eradicated
15.22.15.231,Phishing,Low,FALSE,Recovered
28.239.39.249,Ransomware,Medium,FALSE,Recovered
5.92.120.197,Malware,Medium,FALSE,Blocked
212.252.146.175,Malware,Critical,FALSE,Recovered
43.32.19.57,Ransomware,High,FALSE,Eradicated
142.144.19.40,DDoS,High,FALSE,Recovered
4.47.61.104,Insider Threat,Medium,FALSE,Recovered
208.142.174.194,Insider Threat,Low,FALSE,Contained
26.144.20.170,Insider Threat,Medium,FALSE,Recovered
61.133.44.125,Phishing,Low,FALSE,Blocked
25.18.246.208,DDoS,Medium,TRUE,Blocked
134.108.140.128,Insider Threat,Critical,FALSE,Recovered
88.15.230.139,Malware,High,FALSE,Contained
178.87.14.251,Malware,High,FALSE,Eradicated
130.160.8.160,Insider Threat,Low,FALSE,Eradicated
43.156.66.167,Phishing,Medium,FALSE,Contained
85.164.95.86,Insider Threat,Low,FALSE,Recovered
97.16.96.220,Insider Threat,Medium,FALSE,Recovered
117.235.5.200,Malware,Critical,FALSE,Blocked
213.64.40.20,Insider Threat,Medium,FALSE,Recovered
36.138.254.16,DDoS,High,FALSE,Blocked
173.46.70.45,Phishing,Critical,FALSE,Contained
96.8.182.66,Ransomware,Medium,FALSE,Contained
132.153.250.132,Ransomware,High,FALSE,Blocked
143.102.162.160,Ransomware,Low,FALSE,Eradicated
89.123.108.85,Phishing,Critical,FALSE,Blocked
203.54.111.115,Phishing,Critical,FALSE,Contained
129.248.120.204,Ransomware,High,FALSE,Recovered
1.10.7.217,Phishing,High,FALSE,Recovered
184.111.184.111,Malware,Low,FALSE,Contained
209.238.200.218,Ransomware,Critical,FALSE,Blocked
25.91.50.159,Insider Threat,Low,FALSE,Recovered
41.214.5.47,Malware,Medium,FALSE,Contained
58.203.33.223,Insider Threat,Critical,FALSE,Recovered
168.170.247.50,Ransomware,Low,FALSE,Contained
53.36.166.97,Ransomware,Low,FALSE,Contained
192.236.69.88,Malware,Medium,FALSE,Eradicated
158.113.180.86,Malware,Critical,FALSE,Eradicated
193.70.16.70,DDoS,Low,FALSE,Recovered
6.7.215.36,Insider Threat,Low,FALSE,Eradicated
